Region ID,Adjacent Region ID,Similarity
1,2,0.1603395640850067
1,3,0.1572168618440628
2,1,0.1603395640850067
2,4,0.1856120526790619
3,1,0.1572168618440628
3,4,0.19846057891845703
4,2,0.1856120526790619
4,3,0.19846057891845703
5,6,0.2811945080757141
5,7,0.2720256447792053
6,5,0.2811945080757141
6,8,0.2278074324131012
7,5,0.2720256447792053
7,8,0.17631502449512482
8,6,0.2278074324131012
8,7,0.17631502449512482
9,10,0.171920508146286
9,11,0.19991937279701233
10,9,0.171920508146286
10,12,0.14330905675888062
11,9,0.19991937279701233
11,12,0.2246231883764267
12,10,0.14330905675888062
12,11,0.2246231883764267
13,14,0.17818616330623627
13,15,0.1750638484954834
14,13,0.17818616330623627
14,16,0.18242380023002625
15,13,0.1750638484954834
15,16,0.12861520051956177
16,14,0.18242380023002625
16,15,0.12861520051956177
17,18,0.21106886863708496
17,19,0.15872061252593994
18,17,0.21106886863708496
18,20,0.14532379806041718
19,17,0.15872061252593994
19,20,0.21559059619903564
20,18,0.14532379806041718
20,19,0.21559059619903564
21,22,0.19644054770469666
21,23,0.20540264248847961
22,21,0.19644054770469666
22,24,0.23021338880062103
23,21,0.20540264248847961
23,24,0.2310582846403122
24,22,0.23021338880062103
24,23,0.2310582846403122
25,26,0.17032697796821594
25,27,0.18817824125289917
26,25,0.17032697796821594
26,28,0.1814723014831543
27,25,0.18817824125289917
27,28,0.21272224187850952
28,26,0.1814723014831543
28,27,0.21272224187850952
29,30,0.3003489673137665
29,31,0.1280839443206787
30,29,0.3003489673137665
30,32,0.3105572462081909
31,29,0.1280839443206787
31,32,0.14011965692043304
32,30,0.3105572462081909
32,31,0.14011965692043304
33,34,0.302761435508728
33,35,0.3194327652454376
34,33,0.302761435508728
34,36,0.34513744711875916
35,33,0.3194327652454376
35,36,0.2894422709941864
36,34,0.34513744711875916
36,35,0.2894422709941864
37,38,0.22524668276309967
37,39,0.2208898514509201
38,37,0.22524668276309967
38,40,0.21342840790748596
39,37,0.2208898514509201
39,40,0.21431438624858856
40,38,0.21342840790748596
40,39,0.21431438624858856
41,42,0.2730931341648102
41,43,0.23566745221614838
42,41,0.2730931341648102
42,44,0.24677598476409912
43,41,0.23566745221614838
43,44,0.29238706827163696
44,42,0.24677598476409912
44,43,0.29238706827163696
45,46,0.2580524682998657
45,47,0.27675050497055054
46,45,0.2580524682998657
46,48,0.20850469172000885
47,45,0.27675050497055054
47,48,0.20647510886192322
48,46,0.20850469172000885
48,47,0.20647510886192322
49,50,0.1817532628774643
49,51,0.3145395815372467
50,49,0.1817532628774643
50,52,0.24702239036560059
51,49,0.3145395815372467
51,52,0.21641351282596588
52,50,0.24702239036560059
52,51,0.21641351282596588
53,54,0.14279542863368988
53,55,0.17707568407058716
54,53,0.14279542863368988
54,56,0.20568735897541046
55,53,0.17707568407058716
55,56,0.2547711730003357
56,54,0.20568735897541046
56,55,0.2547711730003357
57,58,0.2216562032699585
57,59,0.1982821673154831
58,57,0.2216562032699585
58,60,0.19597014784812927
59,57,0.1982821673154831
59,60,0.16263994574546814
60,58,0.19597014784812927
60,59,0.16263994574546814
61,62,0.19601312279701233
61,63,0.20075133442878723
62,61,0.19601312279701233
62,64,0.17055240273475647
63,61,0.20075133442878723
63,64,0.18915553390979767
64,62,0.17055240273475647
64,63,0.18915553390979767
65,66,0.142440527677536
65,67,0.2030237764120102
66,65,0.142440527677536
66,68,0.1460336595773697
67,65,0.2030237764120102
67,68,0.2233637124300003
68,66,0.1460336595773697
68,67,0.2233637124300003
69,70,0.2108658105134964
69,71,0.23916523158550262
70,69,0.2108658105134964
70,72,0.18147370219230652
71,69,0.23916523158550262
71,72,0.2246413379907608
72,70,0.18147370219230652
72,71,0.2246413379907608
73,74,0.1992078572511673
73,75,0.17719826102256775
74,73,0.1992078572511673
74,76,0.2742336392402649
75,73,0.17719826102256775
75,76,0.24892400205135345
76,74,0.2742336392402649
76,75,0.24892400205135345
77,78,0.2527022957801819
77,79,0.21118129789829254
78,77,0.2527022957801819
78,80,0.18379297852516174
79,77,0.21118129789829254
79,80,0.16056102514266968
80,78,0.18379297852516174
80,79,0.16056102514266968
81,82,0.21525178849697113
81,83,0.20708702504634857
82,81,0.21525178849697113
82,84,0.125732421875
83,81,0.20708702504634857
83,84,0.1542508602142334
84,82,0.125732421875
84,83,0.1542508602142334
85,86,0.20017285645008087
85,87,0.2416103035211563
86,85,0.20017285645008087
86,88,0.19224978983402252
87,85,0.2416103035211563
87,88,0.2639869153499603
88,86,0.19224978983402252
88,87,0.2639869153499603
89,90,0.243130162358284
89,91,0.23440223932266235
90,89,0.243130162358284
90,92,0.24333317577838898
91,89,0.23440223932266235
91,92,0.2870432734489441
92,90,0.24333317577838898
92,91,0.2870432734489441
93,94,0.21186164021492004
93,95,0.3908756971359253
94,93,0.21186164021492004
94,96,0.22088879346847534
95,93,0.3908756971359253
95,96,0.4358915388584137
96,94,0.22088879346847534
96,95,0.4358915388584137
97,98,0.1277664601802826
97,99,0.18406011164188385
98,97,0.1277664601802826
98,100,0.16471311450004578
99,97,0.18406011164188385
99,100,0.17447032034397125
100,98,0.16471311450004578
100,99,0.17447032034397125
101,102,0.2292994260787964
101,103,0.1967972368001938
102,101,0.2292994260787964
102,104,0.21739672124385834
103,101,0.1967972368001938
103,104,0.24302080273628235
104,102,0.21739672124385834
104,103,0.24302080273628235
105,106,0.13762158155441284
105,107,0.18517626821994781
106,105,0.13762158155441284
106,108,0.1334458738565445
107,105,0.18517626821994781
107,108,0.22860540449619293
108,106,0.1334458738565445
108,107,0.22860540449619293
109,110,0.232618510723114
109,111,0.2655056118965149
110,109,0.232618510723114
110,112,0.22621385753154755
111,109,0.2655056118965149
111,112,0.2875872850418091
112,110,0.22621385753154755
