Region ID,Adjacent Region ID,Similarity
1,2,0.14314673840999603
1,3,0.1448390781879425
2,1,0.14314673840999603
2,4,0.18861743807792664
3,1,0.1448390781879425
3,4,0.11309269070625305
4,2,0.18861743807792664
4,3,0.11309269070625305
5,6,0.28130489587783813
5,7,0.17855186760425568
6,5,0.28130489587783813
6,8,0.27712419629096985
7,5,0.17855186760425568
7,8,0.18207094073295593
8,6,0.27712419629096985
8,7,0.18207094073295593
9,10,0.2742062509059906
9,11,0.23543670773506165
10,9,0.2742062509059906
10,12,0.23091280460357666
11,9,0.23543670773506165
11,12,0.1761644184589386
12,10,0.23091280460357666
12,11,0.1761644184589386
13,14,0.29661044478416443
13,15,0.3152116537094116
14,13,0.29661044478416443
14,16,0.2675763964653015
15,13,0.3152116537094116
15,16,0.280606746673584
16,14,0.2675763964653015
16,15,0.280606746673584
17,18,0.6630247831344604
17,19,0.1870414763689041
17,20,0.17428237199783325
18,17,0.6630247831344604
19,17,0.1870414763689041
19,21,0.1829475611448288
20,17,0.17428237199783325
20,21,0.20169684290885925
21,19,0.1829475611448288
21,20,0.20169684290885925
22,23,0.22552898526191711
22,24,0.2312663197517395
23,22,0.22552898526191711
23,25,0.17009031772613525
24,22,0.2312663197517395
24,25,0.2590967118740082
25,23,0.17009031772613525
25,24,0.2590967118740082
26,27,0.17549338936805725
26,28,0.17391091585159302
27,26,0.17549338936805725
27,29,0.1525578647851944
28,26,0.17391091585159302
28,29,0.1969628632068634
29,27,0.1525578647851944
29,28,0.1969628632068634
30,31,0.28153204917907715
30,32,0.3172805905342102
31,30,0.28153204917907715
31,33,0.25342801213264465
32,30,0.3172805905342102
32,33,0.23922468721866608
33,31,0.25342801213264465
33,32,0.23922468721866608
34,35,0.1911114752292633
34,36,0.2361692637205124
35,34,0.1911114752292633
35,37,0.1977853775024414
36,34,0.2361692637205124
36,37,0.20568719506263733
37,35,0.1977853775024414
37,36,0.20568719506263733
38,39,0.1532006561756134
38,40,0.3575672507286072
39,38,0.1532006561756134
39,41,0.20118360221385956
40,38,0.3575672507286072
40,41,0.4081510603427887
41,39,0.20118360221385956
41,40,0.4081510603427887
42,43,0.23076990246772766
42,44,0.15280306339263916
43,42,0.23076990246772766
43,45,0.22431680560112
44,42,0.15280306339263916
44,45,0.16597580909729004
45,43,0.22431680560112
45,44,0.16597580909729004
46,47,0.20473816990852356
46,48,0.20413316786289215
47,46,0.20473816990852356
47,49,0.25263869762420654
48,46,0.20413316786289215
48,49,0.1710890233516693
49,47,0.25263869762420654
49,48,0.1710890233516693
50,51,0.22084759175777435
50,52,0.14138945937156677
51,50,0.22084759175777435
51,53,0.20748759806156158
52,50,0.14138945937156677
52,53,0.24059109389781952
53,51,0.20748759806156158
53,52,0.24059109389781952
54,55,0.1801990568637848
54,56,0.248833566904068
55,54,0.1801990568637848
55,57,0.20967915654182434
56,54,0.248833566904068
56,57,0.2707635462284088
57,55,0.20967915654182434
57,56,0.2707635462284088
58,59,0.2603490948677063
58,60,0.2757718861103058
59,58,0.2603490948677063
59,61,0.17413091659545898
60,58,0.2757718861103058
60,61,0.2840123772621155
61,59,0.17413091659545898
61,60,0.2840123772621155
62,63,0.1930968165397644
62,64,0.12302041053771973
63,62,0.1930968165397644
63,65,0.2048356980085373
64,62,0.12302041053771973
64,65,0.14103873074054718
65,63,0.2048356980085373
65,64,0.14103873074054718
66,67,0.15764892101287842
66,68,0.2043808549642563
67,66,0.15764892101287842
67,69,0.14605861902236938
68,66,0.2043808549642563
68,69,0.1920706331729889
69,67,0.14605861902236938
69,68,0.1920706331729889
70,71,0.21246203780174255
70,72,0.25454428791999817
71,70,0.21246203780174255
71,73,0.1976414918899536
72,70,0.25454428791999817
72,73,0.21557354927062988
73,71,0.1976414918899536
73,72,0.21557354927062988
74,75,0.24263131618499756
74,76,0.2145036906003952
75,74,0.24263131618499756
75,77,0.2553161382675171
76,74,0.2145036906003952
76,77,0.23881575465202332
77,75,0.2553161382675171
77,76,0.23881575465202332
78,79,0.4388405680656433
78,80,0.3594738245010376
79,78,0.4388405680656433
79,81,0.16453330218791962
80,78,0.3594738245010376
80,81,0.24480973184108734
81,79,0.16453330218791962
81,80,0.24480973184108734
82,83,0.1662762463092804
82,84,0.17553672194480896
83,82,0.1662762463092804
83,85,0.14433947205543518
84,82,0.17553672194480896
84,85,0.18811777234077454
85,83,0.14433947205543518
85,84,0.18811777234077454
86,87,0.3105178773403168
86,88,0.3663483262062073
87,86,0.3105178773403168
87,89,0.2072634994983673
88,86,0.3663483262062073
88,89,0.33309364318847656
89,87,0.2072634994983673
89,88,0.33309364318847656
90,91,0.22755567729473114
90,92,0.22652581334114075
91,90,0.22755567729473114
91,93,0.24418339133262634
92,90,0.22652581334114075
92,93,0.261448472738266
93,91,0.24418339133262634
93,92,0.261448472738266
94,95,0.15019629895687103
94,96,0.18859687447547913
95,94,0.15019629895687103
95,97,0.2118445634841919
96,94,0.18859687447547913
96,97,0.2188255339860916
97,95,0.2118445634841919
97,96,0.2188255339860916
98,99,0.3328423500061035
98,100,0.30644291639328003
99,98,0.3328423500061035
99,101,0.36263346672058105
100,98,0.30644291639328003
100,101,0.331194132566452
101,99,0.36263346672058105
101,100,0.331194132566452
102,103,0.28963416814804077
102,104,0.3845892548561096
103,102,0.28963416814804077
103,105,0.3652355670928955
104,102,0.3845892548561096
104,105,0.30006903409957886
105,103,0.3652355670928955
105,104,0.30006903409957886
106,107,0.4886278212070465
106,109,0.22682195901870728
107,106,0.4886278212070465
107,110,0.5246039628982544
108,110,0.720925509929657
109,106,0.22682195901870728
109,110,0.17341338098049164
110,107,0.5246039628982544
110,108,0.720925509929657
110,109,0.17341338098049164
111,112,0.29395800828933716
111,113,0.20693963766098022
112,111,0.29395800828933716
112,114,0.2716078460216522
113,111,0.20693963766098022
113,114,0.30519768595695496
114,112,0.2716078460216522
114,113,0.30519768595695496
115,116,0.2952650785446167
115,117,0.3355238735675812
116,115,0.2952650785446167
116,118,0.3187544345855713
117,115,0.3355238735675812
117,118,0.36678287386894226
118,116,0.3187544345855713
118,117,0.36678287386894226
119,120,0.20706738531589508
119,121,0.18361836671829224
120,119,0.20706738531589508
120,122,0.2202131599187851
121,119,0.18361836671829224
