Region ID,Area,Extent,Aspect Ratio,Solidity,Deviation
1,77554.5,0.7457593707329269,0.9785276073619632,0.9852631980130726,1160.0
2,92504.5,0.8579371556825137,0.9437869822485208,0.9549147328433397,4367.5
3,76983.0,0.7720690001002909,0.8727810650887574,0.983192633366965,1316.0
4,42157.0,0.5752865720524017,0.715625,0.9488515513341361,2272.5
5,40932.5,0.827822270760021,0.8170731707317073,0.9807010398198285,805.5
6,30218.5,0.6804742388758782,0.7459016393442623,0.9506260223983893,1569.5
7,40568.0,0.8237993704944665,0.8204081632653061,0.9900791955972618,406.5
8,38538.0,0.7897131147540983,0.819672131147541,0.9822853210307649,695.0
9,39940.5,0.9507605513104335,1.0398009950248757,0.9977392520796383,90.5
10,39683.5,0.9312752276354078,1.054726368159204,0.9940009518322771,239.5
11,34758.5,0.8197759433962264,1.06,0.9487137495735244,1879.0
12,10647.0,0.4092009685230024,1.2040816326530612,0.705987666600358,4434.0
13,8369.0,0.5860644257703082,1.3725490196078431,0.7919939434087253,2198.0
14,14635.0,0.7801172707889126,1.044776119402985,0.9588547467732425,628.0
15,14868.5,0.7985230934479055,1.0526315789473684,0.9675288758744103,499.0
16,8293.0,0.6393493177087348,1.091743119266055,0.9515231484137456,422.5
17,14400.5,0.7052845528455285,0.7409638554216867,0.9013269074294298,1576.5
18,174.0,0.5370370370370371,0.25,1.0,0.0
19,3232.0,0.30798551553268533,1.0707070707070707,0.6176779741997134,2000.5
20,15949.5,0.8172525107604017,0.725609756097561,0.9713459196102314,470.5
21,17111.5,0.8449288959115149,0.7349397590361446,0.9846078600609931,267.5
22,25929.5,0.8010844043499753,1.75,0.932581642929075,1874.5
23,22726.5,0.743351977234815,1.8372093023255813,0.938181142668428,1497.5
24,7662.0,0.47115975894723894,1.8404255319148937,0.846442775077331,1390.0
25,24289.5,0.7961160275319568,1.674074074074074,0.971696603592431,707.5
26,14388.5,0.7612962962962962,1.1904761904761905,0.9523447066221001,720.0
27,8929.5,0.5536644345238095,1.0158730158730158,0.8451164111300398,1636.5
28,10291.0,0.6005836008170411,1.2956521739130435,0.9536650912797702,500.0
29,15319.0,0.8105291005291005,1.1904761904761905,0.9867310789049919,206.0
30,109099.5,0.7992637362637363,0.9706666666666667,0.9833434732643818,1848.0
31,110143.0,0.7959689541538996,1.1104815864022664,0.9577443968609378,4859.5
32,100572.5,0.6824257845631891,1.048,0.912284282377486,9670.0
33,76877.0,0.6888620071684588,1.1612903225806452,0.9684010304148742,2508.5
34,6477.0,0.5898907103825136,0.7377049180327869,0.8802663767328078,881.0
35,26919.5,0.6567013075722092,1.2240437158469946,0.9269800275482094,2120.5
36,23799.5,0.5837789442700158,1.2307692307692308,0.9124350643126881,2284.0
37,13458.0,0.7801739130434783,1.104,0.9848157769565694,207.5
