Region ID,Adjacent Region ID,Similarity
1,2,0.25921452045440674
1,3,0.2700228989124298
2,1,0.25921452045440674
2,4,0.28596341609954834
3,1,0.2700228989124298
3,4,0.24841271340847015
4,2,0.28596341609954834
4,3,0.24841271340847015
5,6,0.1539587676525116
5,7,0.2065228819847107
6,5,0.1539587676525116
6,8,0.18433046340942383
7,5,0.2065228819847107
7,8,0.23538106679916382
8,6,0.18433046340942383
8,7,0.23538106679916382
9,10,0.22000408172607422
9,11,0.24084550142288208
10,9,0.22000408172607422
10,12,0.26031526923179626
11,9,0.24084550142288208
11,12,0.324151873588562
12,10,0.26031526923179626
12,11,0.324151873588562
13,14,0.24060872197151184
13,15,0.24176406860351562
14,13,0.24060872197151184
14,16,0.30195996165275574
15,13,0.24176406860351562
15,16,0.2960955798625946
16,14,0.30195996165275574
16,15,0.2960955798625946
17,18,0.32635170221328735
17,19,0.23936623334884644
18,17,0.32635170221328735
18,20,0.2975502610206604
19,17,0.23936623334884644
19,20,0.17793996632099152
20,18,0.2975502610206604
20,19,0.17793996632099152
21,22,0.30169516801834106
21,23,0.2097351998090744
22,21,0.30169516801834106
22,24,0.22799986600875854
23,21,0.2097351998090744
23,24,0.2821701765060425
24,22,0.22799986600875854
24,23,0.2821701765060425
25,26,0.19272711873054504
25,27,0.16159412264823914
26,25,0.19272711873054504
26,28,0.19037339091300964
27,25,0.16159412264823914
27,28,0.18268579244613647
28,26,0.19037339091300964
28,27,0.18268579244613647
29,30,0.25812283158302307
29,31,0.2598921060562134
30,29,0.25812283158302307
30,32,0.12013231962919235
31,29,0.2598921060562134
31,32,0.13203164935112
32,30,0.12013231962919235
32,31,0.13203164935112
33,34,0.21013809740543365
33,35,0.203733891248703
34,33,0.21013809740543365
34,36,0.2319284826517105
35,33,0.203733891248703
35,36,0.21919938921928406
36,34,0.2319284826517105
36,35,0.21919938921928406
37,38,0.17422223091125488
37,39,0.16434690356254578
38,37,0.17422223091125488
38,40,0.17223210632801056
39,37,0.16434690356254578
39,40,0.19328130781650543
40,38,0.17223210632801056
40,39,0.19328130781650543
41,42,0.37211325764656067
41,43,0.4586787223815918
42,41,0.37211325764656067
42,44,0.3246672749519348
43,41,0.4586787223815918
43,44,0.35389989614486694
44,42,0.3246672749519348
44,43,0.35389989614486694
45,46,0.31845688819885254
45,47,0.2000637948513031
46,45,0.31845688819885254
46,48,0.36501431465148926
