Region ID,Adjacent Region ID,Similarity
1,2,0.1934967339038849
1,3,0.17493605613708496
2,1,0.1934967339038849
2,4,0.26109862327575684
3,1,0.17493605613708496
3,4,0.27146708965301514
4,2,0.26109862327575684
4,3,0.27146708965301514
5,6,0.18809227645397186
5,7,0.14284327626228333
6,5,0.18809227645397186
6,8,0.18009905517101288
7,5,0.14284327626228333
7,8,0.15899208188056946
8,6,0.18009905517101288
8,7,0.15899208188056946
9,10,0.1250503659248352
9,11,0.2287057340145111
10,9,0.1250503659248352
10,12,0.4203133285045624
11,9,0.2287057340145111
11,12,0.3000567555427551
12,10,0.4203133285045624
12,11,0.3000567555427551
13,14,0.3575245141983032
13,15,0.32163742184638977
14,13,0.3575245141983032
14,16,0.33288222551345825
15,13,0.32163742184638977
15,16,0.31461459398269653
16,14,0.33288222551345825
16,15,0.31461459398269653
17,18,0.9016203880310059
17,19,0.24619531631469727
17,20,0.18360111117362976
18,17,0.9016203880310059
19,17,0.24619531631469727
19,21,0.27287954092025757
20,17,0.18360111117362976
20,21,0.14249564707279205
21,19,0.27287954092025757
21,20,0.14249564707279205
22,23,0.22810083627700806
22,24,0.27793973684310913
23,22,0.22810083627700806
23,25,0.22878453135490417
24,22,0.27793973684310913
24,25,0.41268232464790344
25,23,0.22878453135490417
25,24,0.41268232464790344
26,27,0.23254993557929993
26,28,0.2846817076206207
27,26,0.23254993557929993
27,29,0.29901108145713806
28,26,0.2846817076206207
28,29,0.32569682598114014
29,27,0.29901108145713806
29,28,0.32569682598114014
30,31,0.22845247387886047
30,32,0.23230315744876862
31,30,0.22845247387886047
31,33,0.22005493938922882
32,30,0.23230315744876862
32,33,0.21883852779865265
33,31,0.22005493938922882
33,32,0.21883852779865265
34,35,0.32049500942230225
34,36,0.3748233914375305
35,34,0.32049500942230225
35,37,0.27200689911842346
36,34,0.3748233914375305
36,37,0.35725802183151245
37,35,0.27200689911842346
37,36,0.35725802183151245
38,39,0.22804471850395203
38,40,0.22586959600448608
39,38,0.22804471850395203
39,41,0.18459418416023254
40,38,0.22586959600448608
40,41,0.1461452841758728
41,39,0.18459418416023254
41,40,0.1461452841758728
42,43,0.22628377377986908
42,44,0.1598336398601532
43,42,0.22628377377986908
43,45,0.23655670881271362
44,42,0.1598336398601532
44,45,0.2887955904006958
45,43,0.23655670881271362
45,44,0.2887955904006958
46,47,0.24372899532318115
46,48,0.22233685851097107
47,46,0.24372899532318115
47,49,0.2647700011730194
48,46,0.22233685851097107
48,49,0.19944562017917633
49,47,0.2647700011730194
49,48,0.19944562017917633
50,51,0.23425078392028809
50,52,0.23571103811264038
51,50,0.23425078392028809
51,53,0.3580843210220337
52,50,0.23571103811264038
52,53,0.32197216153144836
53,51,0.3580843210220337
53,52,0.32197216153144836
54,55,0.18954673409461975
54,56,0.1887686550617218
55,54,0.18954673409461975
55,57,0.18435515463352203
56,54,0.1887686550617218
56,57,0.1850663125514984
57,55,0.18435515463352203
57,56,0.1850663125514984
58,59,0.1798926591873169
58,60,0.17860981822013855
59,58,0.1798926591873169
59,61,0.15730077028274536
60,58,0.17860981822013855
60,61,0.20089241862297058
61,59,0.15730077028274536
61,60,0.20089241862297058
62,63,0.2710707187652588
62,64,0.24617913365364075
63,62,0.2710707187652588
63,65,0.2625189423561096
64,62,0.24617913365364075
64,65,0.24007725715637207
