Region ID,Adjacent Region ID,Similarity
1,2,0.17238616943359375
1,3,0.2823285460472107
2,1,0.17238616943359375
2,4,0.30575457215309143
3,1,0.2823285460472107
3,4,0.2802306115627289
4,2,0.30575457215309143
4,3,0.2802306115627289
5,6,0.23871047794818878
5,7,0.24347850680351257
6,5,0.23871047794818878
6,8,0.15969547629356384
7,5,0.24347850680351257
7,8,0.14222055673599243
8,6,0.15969547629356384
8,7,0.14222055673599243
9,10,0.24876287579536438
9,11,0.3347225785255432
10,9,0.24876287579536438
10,12,0.2347167283296585
11,9,0.3347225785255432
11,12,0.11048881709575653
12,10,0.2347167283296585
12,11,0.11048881709575653
13,14,0.25349491834640503
13,15,0.25259965658187866
14,13,0.25349491834640503
14,16,0.24927885830402374
15,13,0.25259965658187866
15,16,0.17224667966365814
16,14,0.24927885830402374
16,15,0.17224667966365814
17,18,0.24481850862503052
17,19,0.2919275164604187
18,17,0.24481850862503052
18,20,0.2521277070045471
19,17,0.2919275164604187
19,20,0.28644734621047974
20,18,0.2521277070045471
20,19,0.28644734621047974
21,22,0.1956527680158615
21,23,0.18730874359607697
22,21,0.1956527680158615
22,24,0.23154316842556
23,21,0.18730874359607697
23,24,0.2192450761795044
24,22,0.23154316842556
24,23,0.2192450761795044
25,26,0.22869735956192017
25,27,0.18138381838798523
26,25,0.22869735956192017
26,28,0.22025279700756073
27,25,0.18138381838798523
27,28,0.16866658627986908
28,26,0.22025279700756073
28,27,0.16866658627986908
29,30,0.18438012897968292
29,31,0.27585428953170776
30,29,0.18438012897968292
30,32,0.25541627407073975
31,29,0.27585428953170776
31,32,0.25207215547561646
32,30,0.25541627407073975
32,31,0.25207215547561646
33,34,0.24285881221294403
33,35,0.2074107825756073
34,33,0.24285881221294403
34,36,0.31654322147369385
35,33,0.2074107825756073
35,36,0.3143700063228607
36,34,0.31654322147369385
36,35,0.3143700063228607
37,38,0.13049529492855072
37,39,0.2881939709186554
38,37,0.13049529492855072
38,40,0.23719057440757751
39,37,0.2881939709186554
39,40,0.30071398615837097
40,38,0.23719057440757751
40,39,0.30071398615837097
41,42,0.24445441365242004
41,43,0.24567818641662598
42,41,0.24445441365242004
42,44,0.25232014060020447
43,41,0.24567818641662598
43,44,0.16712623834609985
44,42,0.25232014060020447
44,43,0.16712623834609985
45,46,0.20824450254440308
45,47,0.2523557245731354
46,45,0.20824450254440308
46,48,0.1814052164554596
47,45,0.2523557245731354
47,48,0.19436395168304443
48,46,0.1814052164554596
48,47,0.19436395168304443
49,50,0.19489096105098724
49,51,0.25113239884376526
50,49,0.19489096105098724
50,52,0.2039298415184021
51,49,0.25113239884376526
51,52,0.21081535518169403
52,50,0.2039298415184021
