Region ID,Adjacent Region ID,Similarity
1,2,0.22920525074005127
1,3,0.24287676811218262
2,1,0.22920525074005127
2,4,0.2506090998649597
3,1,0.24287676811218262
3,4,0.14076559245586395
4,2,0.2506090998649597
4,3,0.14076559245586395
5,6,0.16683976352214813
5,7,0.21835796535015106
6,5,0.16683976352214813
6,8,0.14985212683677673
7,5,0.21835796535015106
7,8,0.20866160094738007
8,6,0.14985212683677673
8,7,0.20866160094738007
9,10,0.20173516869544983
9,11,0.13661883771419525
10,9,0.20173516869544983
10,12,0.24765074253082275
11,9,0.13661883771419525
11,12,0.24633188545703888
12,10,0.24765074253082275
12,11,0.24633188545703888
13,14,0.22695374488830566
13,15,0.1716105043888092
14,13,0.22695374488830566
14,16,0.22150027751922607
15,13,0.1716105043888092
15,16,0.1916113793849945
16,14,0.22150027751922607
16,15,0.1916113793849945
17,18,0.32846686244010925
17,19,0.19403311610221863
18,17,0.32846686244010925
18,20,0.3645681142807007
19,17,0.19403311610221863
19,20,0.18311725556850433
20,18,0.3645681142807007
20,19,0.18311725556850433
21,22,0.20678499341011047
21,23,0.14522258937358856
22,21,0.20678499341011047
22,24,0.34392309188842773
23,21,0.14522258937358856
23,24,0.34887728095054626
24,22,0.34392309188842773
24,23,0.34887728095054626
25,26,0.3164381980895996
25,27,0.2332114428281784
26,25,0.3164381980895996
26,28,0.30378997325897217
27,25,0.2332114428281784
27,28,0.24644413590431213
28,26,0.30378997325897217
28,27,0.24644413590431213
29,30,0.2566785514354706
29,31,0.2563772201538086
30,29,0.2566785514354706
30,32,0.27447274327278137
31,29,0.2563772201538086
31,32,0.3232269585132599
32,30,0.27447274327278137
32,31,0.3232269585132599
33,34,0.22587841749191284
33,35,0.33130404353141785
34,33,0.22587841749191284
34,36,0.23222863674163818
35,33,0.33130404353141785
35,36,0.384476900100708
36,34,0.23222863674163818
36,35,0.384476900100708
37,38,0.206095889210701
37,39,0.2081504464149475
38,37,0.206095889210701
38,40,0.2336692214012146
39,37,0.2081504464149475
39,40,0.2632644474506378
40,38,0.2336692214012146
40,39,0.2632644474506378
41,43,0.23545674979686737
41,44,0.29603853821754456
42,43,0.7077566385269165
43,41,0.23545674979686737
43,42,0.7077566385269165
43,45,0.28334349393844604
44,41,0.29603853821754456
