Region ID,Area,Extent,Aspect Ratio,Solidity,Deviation
1,15487.0,0.6655350236355823,1.376923076923077,0.9523136049192928,775.5
2,26948.5,0.9350949026683785,1.1118012422360248,0.981569505909778,506.0
3,17384.5,0.6353983918128655,1.06875,0.9590125499931044,743.0
4,16494.5,0.6445430033996327,1.0382165605095541,0.9881679846633118,197.5
5,21641.5,0.49494568324757005,1.606060606060606,0.8501198098754763,3815.5
6,81940.5,0.8936688842840005,1.3056603773584905,0.9891058991103654,902.5
7,72914.0,0.7975280284386109,1.3018867924528301,0.9556789063575178,3381.5
8,80579.5,0.882154273953407,1.3106060606060606,0.9423125274082736,4933.0
9,11804.0,0.7806878306878307,1.2962962962962963,0.9779213785675821,266.5
10,10311.0,0.6250227314057101,1.205128205128205,0.9658564001686104,364.5
11,12858.5,0.7739557000120381,1.2136752136752136,0.9887351018838908,146.5
12,6964.0,0.4806073153899241,1.3142857142857143,0.9350788855320578,483.5
13,33895.0,0.9267005686789151,2.267716535433071,0.9956086886281191,149.5
14,26463.0,0.7210037326649048,2.2755905511811023,0.9102103289937572,2610.5
15,20007.5,0.7420078623349652,1.6984126984126984,0.9571134711060084,896.5
16,11492.5,0.8136283185840708,1.1061946902654867,0.9937740498940724,72.0
17,14336.0,0.6250708524089819,1.1870503597122302,0.9383734249713631,941.5
18,22873.5,0.8452882483370289,0.9939393939393939,0.9754365764728459,576.0
19,18026.0,0.6743229088732605,0.9939024390243902,0.9864288059538142,248.0
20,11718.5,0.6656725744149057,0.6625766871165644,0.9396600112260445,752.5
21,8674.0,0.826567562416619,0.9339622641509434,0.9842836879432624,138.5
22,6424.5,0.636845757335448,0.9326923076923077,0.9899838200169505,65.0
23,4653.5,0.6517507002801121,0.6476190476190476,0.9502756789871349,243.5
24,7204.5,0.7001457725947522,0.9333333333333333,0.9916041566306517,61.0
25,6069.0,0.6932038834951456,0.8252427184466019,0.9825157843613405,108.0
26,8301.5,0.847437729685586,1.5696202531645569,1.0,0.0
27,5039.0,0.6347946586041824,2.0,0.746297393364929,1713.0
28,9470.5,0.7355728155339806,1.2135922330097086,0.8820844781819028,1266.0
29,8324.0,0.7842472206519691,0.7131147540983607,0.9899506451804722,84.5
30,3121.0,0.6695987985410856,0.7468354430379747,0.9942656897100988,18.0
31,8225.5,0.7638127959884855,0.7355371900826446,1.0,0.0
32,8084.0,0.7506732287120438,0.7355371900826446,0.99153685759843,69.0
33,41964.0,0.7778890001112223,0.9135802469135802,0.9583338091051303,1824.5
34,50051.5,0.8383695415487178,0.8631178707224335,0.9558927445999885,2309.5
35,37331.0,0.6777473175868267,1.1076233183856503,0.93113339319565,2761.0
36,54258.5,0.8418435424812264,0.9389312977099237,0.9749254321342581,1395.5
37,19159.5,0.6174508540122462,0.677570093457944,0.8729099275593422,2789.5
38,16797.0,0.635047258979206,0.5,0.7058007857638087,7001.5
39,9694.5,0.4724415204678363,0.4398148148148148,0.8176872469635628,2161.5
40,28077.0,0.8418890554722639,0.6304347826086957,0.994650701431203,151.0
41,85564.5,0.700487106017192,1.002865329512894,0.9778352989577619,1939.5
42,77621.5,0.7176544008875739,1.05625,0.8820224080723603,10382.5
43,98851.0,0.7893240707469956,1.0521739130434782,0.9787809176782779,2143.0
44,101429.0,0.8051454245253064,1.0402298850574712,0.9593798918878017,4294.5
45,23661.0,0.8185214653890062,1.5401459854014599,0.9810514968073638,457.0
46,5137.0,0.43099253293061496,1.5747126436781609,0.8146209958769426,1169.0
47,8904.5,0.5877557755775578,2.6933333333333334,0.9555722487524816,414.0
48,22871.5,0.8008228291316527,1.5441176470588236,0.9758714852583522,565.5
49,16481.5,0.8236631684157921,1.0507246376811594,0.9574752374589711,732.0
50,16083.0,0.8606057363013698,1.140625,0.9840609416587635,260.5
51,16294.5,0.8091017428869358,1.072992700729927,0.944964769333372,949.0
52,10745.5,0.6811295638945233,1.1724137931034482,0.9554952872132314,500.5
53,17446.5,0.7566354410616706,1.4523809523809523,0.9764376661536309,421.0
54,9678.0,0.5539148351648352,1.3928571428571428,0.9352080011595884,670.5
55,8498.0,0.8544997486173956,0.7264957264957265,0.9593587717317679,360.0
56,18588.0,0.8061410356492323,1.4523809523809523,0.9927100857165745,136.5
57,10426.0,0.7052218614718615,2.0952380952380953,0.9913473423980222,91.0
58,16370.5,0.8272943197897715,1.9019607843137254,0.9670663988657845,557.5
59,16907.0,0.8500251382604324,1.911764705882353,0.8880892974392646,2130.5
60,6450.5,0.35679517672437633,1.7722772277227723,0.6584494462307967,3346.0
61,9619.0,0.669660261765525,0.9047619047619048,0.9433629186485559,577.5
62,11650.5,0.8147202797202797,0.8461538461538461,0.9787046370967742,253.5
63,8408.0,0.6204250295159386,1.0803571428571428,0.969613100386323,263.5
64,13593.5,0.8713782051282051,0.9230769230769231,0.9873256827425915,174.5
65,32326.5,0.859016262755102,0.9795918367346939,0.9556560684670303,1500.0
66,22628.5,0.8081895781992214,0.8360655737704918,0.9698898461274699,702.5
67,11236.5,0.44184263300696003,0.8497109826589595,0.8448178639900755,2064.0
68,29741.0,0.7944491932898814,0.9744897959183674,0.9887464884722152,338.5
69,39024.0,0.6151324085750315,1.0655737704918034,0.9764910480813742,939.5
70,62288.0,0.8118027317276614,0.9928057553956835,0.9700140936095992,1925.5
71,65248.0,0.8503694822035996,1.0,0.955286814441744,3054.0
72,47215.5,0.7537595785440613,0.9195402298850575,0.9360168903514858,3227.5
73,25195.5,0.674632500602458,1.192090395480226,0.9547547319956801,1194.0
74,35768.5,0.7476693143812709,1.4130434782608696,0.9642144705628639,1327.5
75,30347.0,0.6319132100616358,1.4184782608695652,0.8819110445939466,4063.5
76,16627.5,0.6732871720116618,2.5714285714285716,0.7233750978856696,6358.5
77,31.5,0.4375,4.5,1.0,0.0
78,29519.5,0.7986877705627705,1.3095238095238095,0.9173671861646752,2659.0
79,39410.0,0.8526242914629397,1.2670157068062826,0.9752777846519339,999.0
80,39140.0,0.8015564202334631,1.3526315789473684,0.9603140526283506,1617.5
81,36256.5,0.7454050164473685,1.3473684210526315,0.9432953481111458,2179.5
82,7087.5,0.7962588473205258,0.5348837209302325,0.8898305084745762,877.5
83,4804.5,0.6388962765957447,0.851063829787234,0.9774183704607873,111.0
84,3.5,0.21875,0.25,1.0,0.0
85,6356.5,0.7272883295194508,0.968421052631579,0.9636901152213463,239.5
86,9987.0,0.8507538972655252,0.7054263565891473,0.9743889945851018,262.5
87,1857.5,0.5830194601381042,1.0925925925925926,0.9060975609756098,192.5
88,2716.0,0.807372175980975,1.0,0.9903372835004558,26.5
89,2830.5,0.8416592328278323,1.0350877192982457,0.9914185639229423,24.5
90,2026.0,0.6237684729064039,1.0357142857142858,0.9763855421686747,49.0
91,11937.5,0.7146491858237548,1.8125,0.9585658650178664,516.0
92,19722.0,0.7871168582375478,1.2083333333333333,0.9663147063867317,687.5
93,11137.0,0.551773682124455,1.5,0.9051895802007559,1166.5
94,17340.0,0.6968893175789728,1.2167832167832169,0.9496686565529328,919.0
95,29855.0,0.9203995437309246,1.2208588957055215,0.985297272322239,445.5
96,23829.5,0.7346394549434287,1.2208588957055215,0.9606926162591465,975.0
97,19004.5,0.6336523072819419,1.1288343558282208,0.8779073796050352,2643.0
98,296.0,0.4228571428571429,0.5714285714285714,0.9164086687306502,27.0
99,8540.0,0.9202586206896551,2.265625,0.9762231367169639,208.0
100,10188.5,0.959007906626506,2.59375,0.9820240963855422,186.5
101,7471.5,0.7456586826347306,2.783333333333333,0.9116032210834554,724.5
102,8686.0,0.8175828313253012,2.59375,0.9818572316735432,160.5
103,25336.5,0.7814119170984456,0.8704663212435233,0.9857601400641961,366.0
104,28586.5,0.822775155422519,0.8514851485148515,0.9870006560093912,376.5
105,25968.5,0.7586917143858829,0.864321608040201,0.9810540234227427,501.5
106,17353.5,0.7405897917377945,0.5742574257425742,0.9527822768825321,860.0
107,102769.0,0.7466506829410056,0.6981981981981982,0.9757183614759818,2557.5
108,80986.5,0.5935512004925098,0.6952595936794582,0.9013522537562604,8863.5
109,49533.0,0.5064102564102564,0.5314685314685315,0.8650843550246253,7725.0
110,102004.5,0.7427692419718925,0.6997742663656885,0.9450855403658802,5927.0
111,84425.5,0.8090918674410136,0.7459893048128342,0.933708989764376,5994.0
112,68231.0,0.6527533292514924,0.7393617021276596,0.953506246681014,3327.0
113,63152.0,0.7200747987503135,0.9067524115755627,0.9445337680693384,3708.5
114,89474.5,0.8468473158173696,0.7473404255319149,0.953408206975183,4372.5
115,20360.0,0.7998742830203505,1.2447552447552448,0.9930011949179408,143.5
116,7812.0,0.45208333333333334,1.875,0.7949931308197222,2014.5
117,23297.5,0.8916679424372321,1.295774647887324,0.997132401720559,67.0
118,19360.5,0.7895155370687545,1.3656716417910448,0.9922864025421557,150.5
119,78133.0,0.7630473846634634,0.7439353099730458,0.9224729779986894,6566.5
120,46305.5,0.8222441224518787,1.0833333333333333,0.9719164209178587,1338.0
121,59185.0,0.648531667762437,0.7407407407407407,0.9051977945506129,6198.5
122,76833.5,0.7503564592366889,0.7439353099730458,0.9537780701863277,3723.5
123,10027.0,0.7194002008896542,1.3663366336633664,0.9434512608204743,601.0
124,5845.0,0.5271464646464646,1.1313131313131313,0.9425899048540558,356.0
125,10294.0,0.7795531995456266,1.4631578947368422,0.9631362275449101,394.0
126,11105.5,0.7967785909025685,1.3663366336633664,0.9666202454521716,383.5
127,8956.5,0.8207936217008798,0.7096774193548387,0.963582571274879,338.5
128,10963.0,0.8195410032144727,0.6190476190476191,0.9787082087220461,238.5
129,11041.5,0.8310627728435948,0.6232876712328768,0.9982370490914022,19.5
130,8379.5,0.7500447547440029,0.5170068027210885,0.9617790530846485,333.0
131,18446.5,0.6817392268460345,0.9819277108433735,0.9240344637579522,1516.5
132,19286.0,0.7171649561207795,0.9759036144578314,0.9797058748825277,399.5
133,22078.5,0.8159693990686673,0.9819277108433735,0.9868809225817987,293.5
134,13905.0,0.5869317462327466,1.0671140939597314,0.9147123639114562,1296.5
135,3742.5,0.7045368975903614,1.296875,0.9737218680889814,101.0
136,2999.0,0.5950396825396825,1.4,0.9150266971777269,278.5
137,3867.0,0.7672619047619048,1.4,0.9421366792544767,237.5
