Region ID,Area,Extent,Aspect Ratio,Solidity,Deviation
1,31844.0,0.6857610474631751,1.3138297872340425,0.8605905006418485,5158.5
2,40269.5,0.8672043242312,1.3138297872340425,0.9885118134397054,468.0
3,34620.0,0.7704976408795513,1.2712765957446808,0.990742198119822,323.5
4,28102.0,0.7788802660753881,1.3414634146341464,0.93999197217019,1794.0
5,85724.0,0.6215397108510607,1.0524861878453038,0.9439513731363006,5090.0
6,112785.5,0.8655035606851249,0.9835164835164835,0.9757079766595873,2808.0
7,80904.0,0.5880634117621405,1.044077134986226,0.9431844015038909,4873.5
8,93477.0,0.7431785657497217,1.148036253776435,0.8994399969209452,10451.0
9,12925.0,0.5216742008395221,1.0723684210526316,0.9611094586555622,523.0
10,20173.5,0.7785389008953381,1.0379746835443038,0.9926682248739083,149.0
11,22261.0,0.879950984267531,1.3093525179856116,0.9653093968171371,800.0
12,23940.5,0.8371389607664872,1.1455696202531647,0.993752853762816,150.5
13,59470.0,0.8810892497333175,1.2118644067796611,0.9777551255281719,1353.0
14,29699.0,0.7243481866295944,0.729957805907173,0.9088655629341739,2978.0
15,58324.0,0.8665240387472515,1.1983122362869199,0.976648777179601,1394.5
16,49717.5,0.7822751947132405,1.2780269058295963,0.9244693610018687,4062.0
17,25552.5,0.7763885512882839,1.0625,0.974337953518522,673.0
18,26420.0,0.8025028856084078,1.0508474576271187,0.9900136773274877,266.5
19,24082.0,0.861117070728742,0.8926553672316384,0.9911511709264518,215.0
20,22846.5,0.7144666479031804,1.0935672514619883,0.9761584310709479,558.0
21,33104.0,0.718387187778043,1.1182266009852218,0.9301489182354594,2486.0
22,25928.0,0.5851236685322261,1.2146596858638743,0.9660028687990164,912.5
23,39398.5,0.8594786212914485,1.256544502617801,0.9776181436954876,902.0
24,34531.5,0.7122834158415842,1.188118811881188,0.9336118095547085,2455.5
25,31849.0,0.8662858697130423,1.2573099415204678,0.9870761792599021,417.0
26,26246.5,0.8031364749082007,1.4144736842105263,0.9911071671323918,235.5
27,20599.0,0.6692332683560753,1.0526315789473684,0.9831519663993891,353.0
28,23608.0,0.6566533155318202,1.2738095238095237,0.9656018651069573,841.0
29,52646.5,0.6722660639493309,0.8044871794871795,0.9647163380488163,1925.5
30,46211.0,0.6745146693913298,0.7129032258064516,0.9620076609209759,1825.0
31,87052.5,0.8637360347667334,1.0287539936102237,0.9887722765529696,988.5
32,79255.5,0.7863740995773223,1.0287539936102237,0.9528249147927074,3924.0
33,21633.0,0.4993075751280986,0.6360153256704981,0.7683264668276744,6523.0
34,32816.5,0.6116547379408037,0.7756653992395437,0.9512718312921227,1681.0
35,45274.0,0.7517226493101101,0.870722433460076,0.9831060540258838,778.0
36,47127.0,0.7976541078501066,0.8875968992248062,0.955816288243705,2178.5
